@relation 'Word vectors calculated from:tweets-weka.filters.unsupervised.attribute.Dl4jStringToWord2Vec-allowParallelTokenization-batchSize512-learningRate0.025-minLearningRate1.0E-4-negative0.0-sampling0.0-useHierarchicSoftmax-actionWORD_VECTOR-concat_words15-embedding_prefixembedding--epochs1-iterations1-layerSize100-minWordFrequency5-preprocessorweka.dl4j.text.tokenization.preprocessor.CommonPreProcessor-seed1-stopWordsHandlerweka.dl4j.text.stopwords.Dl4jNull-index1-tokenizerFactoryweka.dl4j.text.tokenization.tokenizer.factory.DefaultTokenizerFactory-windowSize5-workers8'

@attribute embedding-0 numeric
@attribute embedding-1 numeric
@attribute embedding-2 numeric
@attribute embedding-3 numeric
@attribute embedding-4 numeric
@attribute embedding-5 numeric
@attribute embedding-6 numeric
@attribute embedding-7 numeric
@attribute embedding-8 numeric
@attribute embedding-9 numeric
@attribute embedding-10 numeric
@attribute embedding-11 numeric
@attribute embedding-12 numeric
@attribute embedding-13 numeric
@attribute embedding-14 numeric
@attribute embedding-15 numeric
@attribute embedding-16 numeric
@attribute embedding-17 numeric
@attribute embedding-18 numeric
@attribute embedding-19 numeric
@attribute embedding-20 numeric
@attribute embedding-21 numeric
@attribute embedding-22 numeric
@attribute embedding-23 numeric
@attribute embedding-24 numeric
@attribute embedding-25 numeric
@attribute embedding-26 numeric
@attribute embedding-27 numeric
@attribute embedding-28 numeric
@attribute embedding-29 numeric
@attribute embedding-30 numeric
@attribute embedding-31 numeric
@attribute embedding-32 numeric
@attribute embedding-33 numeric
@attribute embedding-34 numeric
@attribute embedding-35 numeric
@attribute embedding-36 numeric
@attribute embedding-37 numeric
@attribute embedding-38 numeric
@attribute embedding-39 numeric
@attribute embedding-40 numeric
@attribute embedding-41 numeric
@attribute embedding-42 numeric
@attribute embedding-43 numeric
@attribute embedding-44 numeric
@attribute embedding-45 numeric
@attribute embedding-46 numeric
@attribute embedding-47 numeric
@attribute embedding-48 numeric
@attribute embedding-49 numeric
@attribute embedding-50 numeric
@attribute embedding-51 numeric
@attribute embedding-52 numeric
@attribute embedding-53 numeric
@attribute embedding-54 numeric
@attribute embedding-55 numeric
@attribute embedding-56 numeric
@attribute embedding-57 numeric
@attribute embedding-58 numeric
@attribute embedding-59 numeric
@attribute embedding-60 numeric
@attribute embedding-61 numeric
@attribute embedding-62 numeric
@attribute embedding-63 numeric
@attribute embedding-64 numeric
@attribute embedding-65 numeric
@attribute embedding-66 numeric
@attribute embedding-67 numeric
@attribute embedding-68 numeric
@attribute embedding-69 numeric
@attribute embedding-70 numeric
@attribute embedding-71 numeric
@attribute embedding-72 numeric
@attribute embedding-73 numeric
@attribute embedding-74 numeric
@attribute embedding-75 numeric
@attribute embedding-76 numeric
@attribute embedding-77 numeric
@attribute embedding-78 numeric
@attribute embedding-79 numeric
@attribute embedding-80 numeric
@attribute embedding-81 numeric
@attribute embedding-82 numeric
@attribute embedding-83 numeric
@attribute embedding-84 numeric
@attribute embedding-85 numeric
@attribute embedding-86 numeric
@attribute embedding-87 numeric
@attribute embedding-88 numeric
@attribute embedding-89 numeric
@attribute embedding-90 numeric
@attribute embedding-91 numeric
@attribute embedding-92 numeric
@attribute embedding-93 numeric
@attribute embedding-94 numeric
@attribute embedding-95 numeric
@attribute embedding-96 numeric
@attribute embedding-97 numeric
@attribute embedding-98 numeric
@attribute embedding-99 numeric
@attribute word_id string

@data
0.019308,0.018039,0.002208,0.041185,-0.014786,0.031235,0.04846,-0.048762,0.002913,0.01938,-0.021919,0.015846,-0.007858,-0.037896,0.037497,0.029015,0.02194,-0.036059,0.017451,0.006138,-0.0161,-0.024779,-0.016516,-0.038085,-0.029964,-0.012691,0.014977,-0.01367,0.006853,-0.007202,-0.022253,-0.024202,0.034803,0.020719,-0.036446,-0.005123,0.010502,0.021268,0.00247,0.01774,-0.03264,0.010569,-0.034349,0.002603,0.003363,-0.036993,0.000879,-0.01361,0.034771,0.034113,-0.005395,-0.001624,0.023264,-0.009602,-0.030317,-0.034665,-0.018154,-0.006096,-0.004938,-0.0201,-0.027553,0.005118,0.026182,-0.015547,-0.010304,0.012482,-0.027345,0.020694,0.003618,-0.003796,-0.022636,0.026414,0.026275,-0.017927,-0.008788,-0.002482,-0.008562,-0.017459,0.032032,0.018894,-0.000703,0.014762,0.009137,0.018085,0.008166,0.000416,-0.0097,-0.000556,0.03561,0.009292,0.007243,-0.010935,-0.014337,-0.030759,-0.003207,0.039205,0.024573,0.004367,0.005248,0.00602,Los
0.002297,-0.001528,0.003758,0.008939,0.005079,0.003948,0.006921,-0.008243,-0.006424,0.008572,-0.007288,-0.006344,-0.003057,-0.00806,0.004035,0.009562,-0.000574,-0.005406,0.005945,0.006583,0.001062,0.000856,0.003106,-0.003353,0.001476,-0.003636,-0.003775,0.00151,-0.002646,-0.000627,-0.003002,-0.000364,0.015674,0.007642,0.002217,-0.004893,-0.003837,0.008307,0.005877,0.011136,0.000463,-0.005087,-0.000918,0.000814,-0.00255,-0.013464,0.000594,-0.000281,0.010106,0.01276,0.001009,0.00457,-0.002774,-0.00218,-0.01013,-0.001539,-0.00406,-0.008009,0.005758,-0.002264,-0.008188,-0.003122,0.003351,-0.010086,-0.000656,0.006746,-0.000453,0.012371,-0.005872,-0.00223,-0.005791,0.009748,0.005945,0.00057,-0.00167,0.003697,-0.002804,-0.004382,0.001607,0.008152,-0.000925,0.002805,0.003013,0.006858,-0.004848,0.006217,-0.004085,0.001607,0.013235,-0.005957,-0.004644,-0.006226,-0.001302,0.000146,0.006462,0.009492,0.002666,0.001063,0.002258,-0.002334,Luxembourg
0.007959,0.012269,0.002108,0.016245,-0.004379,0.014332,0.023033,-0.01892,0.002403,0.012517,-0.012294,0.005897,-0.002149,-0.022015,0.012143,0.008893,0.009967,-0.008894,0.009839,0.003204,-0.011379,-0.004604,-0.010989,-0.014304,-0.012178,-0.002712,0.010483,-0.005349,-0.000908,-0.000923,-0.00774,-0.008907,0.019795,0.012503,-0.018516,-0.001465,0.006245,0.00765,-0.004589,0.008662,-0.023863,0.01052,-0.024109,0.002521,-0.0029,-0.019719,-0.000741,-0.011766,0.015922,0.009805,-0.004191,-0.000905,0.008919,-0.006406,-0.010692,-0.021317,-0.012308,0.001154,0.001427,-0.006722,-0.013778,-0.000429,0.011485,-0.00773,-0.002514,0.001245,-0.007119,0.009792,0.001585,-0.001604,-0.013502,0.007247,0.006127,-0.010694,-0.008544,0.000545,-0.009475,-0.010996,0.018118,0.007554,-0.003708,0.009502,0.000742,0.001235,0.005399,-0.001898,-0.003972,0.002176,0.006072,0.01192,-0.001141,-0.007424,-0.007715,-0.015935,0.000262,0.017006,0.010023,-0.002317,0.007823,0.00458,Manchester
0.022582,0.021819,0.000265,0.051678,-0.021387,0.047664,0.060501,-0.055063,0.000615,0.034881,-0.022987,0.007487,-0.009388,-0.053835,0.048714,0.039355,0.036742,-0.033472,0.025617,0.006056,-0.025,-0.026072,-0.016651,-0.043173,-0.037093,-0.013592,0.023257,-0.008825,0.00431,-0.001035,-0.021778,-0.038295,0.033082,0.025537,-0.041075,-0.011273,0.007472,0.02162,0.00704,0.021197,-0.038879,0.013483,-0.039159,0.003015,0.006663,-0.039633,0.001515,-0.021227,0.028501,0.030837,-0.006904,-0.00498,0.022358,-0.015108,-0.026299,-0.031031,-0.025218,-0.011447,-0.001343,-0.029156,-0.03085,0.000896,0.025434,-0.021399,-0.006716,0.010426,-0.031318,0.024654,0.004969,-0.003746,-0.025687,0.02239,0.023985,-0.022248,-0.008907,-0.006449,-0.009048,-0.02899,0.042489,0.018804,-0.001926,0.019979,0.00837,0.013293,0.011796,0.006719,-0.00883,0.00852,0.033664,0.013306,0.001015,-0.005105,-0.027415,-0.038134,0.000263,0.033307,0.038588,0.007073,0.009462,0.011331,Melbourne
0.007011,0.004747,0.002685,0.022689,-0.013132,0.01702,0.025532,-0.025267,0.007422,0.013927,-0.012476,0.009076,-0.000918,-0.021868,0.015393,0.012892,0.008553,-0.019314,0.007329,0.006724,-0.003342,-0.009283,-0.011228,-0.014717,-0.011211,-0.001969,0.008319,0.000732,0.002335,-0.003919,-0.011758,-0.017613,0.015769,0.00789,-0.016349,-0.006751,0.010563,0.009947,-0.001443,0.008894,-0.015792,0.008825,-0.020504,0.003165,0.003114,-0.016879,0.001962,-0.006486,0.015075,0.014009,-0.001795,-0.006832,0.010325,-0.009003,-0.015326,-0.016078,-0.015832,-0.001312,0.002252,-0.01639,-0.013802,-0.001139,0.014432,-0.006793,-0.015622,0.011946,-0.021959,0.01489,-0.001222,0.001909,-0.01349,0.014287,0.018521,-0.0166,-0.002334,-0.007129,-0.009588,-0.014005,0.024441,0.014271,-0.007507,0.012482,0.001416,0.00951,0.009795,0.00066,-0.010477,0.002943,0.02484,0.002883,0.001098,-0.004085,-0.007708,-0.015261,0.00104,0.024199,0.011062,-0.002884,0.00389,0.002265,Mexico
0.010374,0.015954,0.001882,0.026709,-0.010912,0.022968,0.034538,-0.029436,0.000656,0.014203,-0.020382,0.005536,-0.005936,-0.02941,0.024949,0.026121,0.022764,-0.021152,0.013301,0.007587,-0.008594,-0.014021,-0.007957,-0.029812,-0.015366,-0.012627,0.016348,-0.004881,0.006655,0.002792,-0.016411,-0.02076,0.022882,0.010961,-0.025392,-0.008824,0.006553,0.016127,0.001102,0.01363,-0.025635,0.00577,-0.025049,0.008442,-0.002241,-0.02024,-0.005712,-0.013647,0.025514,0.020126,-0.009528,0.001186,0.014125,-0.00208,-0.018187,-0.026808,-0.014329,-0.01129,-0.000467,-0.012962,-0.022267,0.00012,0.013167,-0.009448,-0.010749,0.011791,-0.013691,0.01444,0.000554,-0.003913,-0.015423,0.016782,0.012943,-0.012962,-0.008228,-0.008457,-0.008795,-0.018276,0.025801,0.006781,-0.002005,0.008658,0.000026,0.007987,0.01069,-0.001699,-0.012211,0.00094,0.018548,0.010832,0.001328,-0.010043,-0.016137,-0.018021,0.002669,0.0247,0.025718,0.002714,0.003154,-0.00004,Miami
0.050069,0.041177,-0.001441,0.073024,-0.029057,0.068175,0.096418,-0.089291,0.016726,0.042603,-0.021145,0.04089,-0.02233,-0.086214,0.068162,0.0609,0.048679,-0.062573,0.038349,0.011821,-0.045127,-0.034713,-0.046299,-0.08076,-0.063523,-0.01086,0.042091,-0.031365,0.019876,-0.018077,-0.045624,-0.062077,0.035701,0.026185,-0.084739,-0.002755,0.016044,0.02604,-0.00131,0.007197,-0.079681,0.037733,-0.074077,-0.003177,0.008529,-0.045656,0.000777,-0.042435,0.021679,0.033637,-0.010108,-0.009082,0.051186,-0.027493,-0.030395,-0.054851,-0.044442,0.009613,-0.010902,-0.026865,-0.025908,0.025777,0.033479,-0.000894,0.015507,-0.00521,-0.020646,-0.003273,0.009779,-0.014164,-0.00613,-0.00849,0.025708,-0.027767,-0.024834,-0.023049,-0.004142,-0.031727,0.044205,0.008934,0.022268,0.039917,0.020278,-0.008777,0.030759,-0.007884,0.000807,0.001833,-0.011734,0.029573,0.01434,0.000446,-0.049947,-0.053333,-0.023137,0.031575,0.073202,0.012534,0.010136,0.036481,Mitte
0.009778,0.008382,-0.010846,-0.011985,-0.021358,-0.016659,-0.001109,-0.008354,0.003625,-0.031884,0.012998,0.025545,0.021562,0.009655,-0.01775,-0.031024,-0.008174,-0.00403,0.001923,-0.006899,0.005952,-0.02675,-0.000419,0.001159,-0.002815,0.005771,0.006407,-0.002279,0.006667,-0.014201,0.003021,0.001552,0.029013,0.019325,-0.038727,-0.006911,0.034962,0.005328,-0.010282,0.003221,-0.03535,0.01668,-0.041308,-0.012747,0.011561,-0.017387,0.00902,-0.0267,0.039383,0.025241,-0.010995,-0.030113,0.026031,-0.001422,-0.029084,-0.044356,-0.033815,-0.005816,-0.025777,-0.033791,-0.015688,0.015522,0.029319,-0.006162,-0.056697,0.032796,-0.068105,0.049155,-0.012864,0.00228,-0.074321,0.070465,0.050669,-0.041729,-0.027936,-0.00318,-0.029625,-0.029235,0.088672,0.02985,-0.012792,0.017024,0.011781,0.043805,0.025457,-0.003197,-0.027189,0.003814,0.086064,0.031099,0.00455,-0.033988,-0.029878,-0.043382,0.00671,0.076558,-0.04129,-0.002719,0.012146,-0.010088,Mitteilung
0.016197,0.016801,0.002563,0.034946,-0.018335,0.024376,0.034427,-0.039189,-0.001773,0.02314,-0.020151,0.01071,-0.008289,-0.02647,0.026899,0.026492,0.022748,-0.029942,0.017162,0.007907,-0.013352,-0.019748,-0.011426,-0.033354,-0.018683,-0.01576,0.011649,-0.004712,0.010902,-0.002911,-0.010957,-0.021669,0.037917,0.019188,-0.019653,-0.012066,0.011856,0.014072,0.000313,0.028092,-0.021399,0.008466,-0.029076,0.010275,-0.002049,-0.035157,0.000846,-0.010305,0.040071,0.028266,-0.006017,-0.005312,0.016531,0.000601,-0.029761,-0.02508,-0.021183,-0.016112,0.000073,-0.022299,-0.028957,-0.006649,0.023069,-0.023069,-0.03406,0.022325,-0.04536,0.043987,-0.004266,-0.000104,-0.04682,0.042366,0.035178,-0.023767,-0.015372,-0.007897,-0.027054,-0.030644,0.057171,0.023422,-0.013796,0.029579,0.002836,0.031765,0.016883,0.004839,-0.022486,0.001594,0.065581,0.010315,0.006057,-0.019446,-0.022201,-0.034452,0.004185,0.057949,0.018165,-0.006536,0.006386,0.006841,Munich
0.014538,0.018565,0.00513,0.032461,-0.009611,0.022457,0.032234,-0.035169,0.003047,0.01566,-0.017929,0.010856,-0.010515,-0.025771,0.032477,0.02929,0.018563,-0.022888,0.011934,0.006314,-0.017461,-0.014112,-0.009236,-0.029872,-0.020773,-0.005985,0.015583,-0.00989,0.005046,-0.00024,-0.01062,-0.022321,0.018827,0.008814,-0.026984,-0.005443,0.009839,0.012381,0.003561,0.013584,-0.026774,0.015389,-0.027086,0.006858,-0.000301,-0.017723,-0.003405,-0.01368,0.022879,0.018482,-0.008944,-0.007223,0.01416,-0.012394,-0.021077,-0.025534,-0.017051,-0.002147,-0.00333,-0.019604,-0.019951,0.002712,0.014889,-0.010802,-0.006016,0.010724,-0.011958,0.006506,0.005728,-0.008725,-0.017513,0.012905,0.010906,-0.012319,-0.009968,-0.00419,-0.005638,-0.011899,0.020048,0.00443,0.006533,0.012532,0.009852,0.011389,0.009419,-0.002208,-0.008509,0.001769,0.009903,0.009658,0.002067,-0.006985,-0.010757,-0.024044,-0.002508,0.024728,0.025605,0.001336,0.004908,0.008536,Nashville
0.028459,0.029419,-0.003436,0.05398,-0.020796,0.038461,0.061039,-0.062022,0.005751,0.024706,-0.02102,0.020456,-0.010416,-0.052365,0.047416,0.044651,0.034593,-0.04163,0.025071,0.00969,-0.026584,-0.0255,-0.023793,-0.055259,-0.046304,-0.016269,0.031916,-0.015596,0.012343,-0.008448,-0.023273,-0.03706,0.045296,0.026386,-0.040739,-0.01058,0.008544,0.015828,0.007006,0.024981,-0.042018,0.018993,-0.046963,0.001119,0.002789,-0.036037,0.004619,-0.015182,0.036179,0.030865,-0.004208,-0.007379,0.023647,-0.007793,-0.030123,-0.043298,-0.027237,-0.011939,-0.001304,-0.028741,-0.034234,0.001678,0.02603,-0.015156,-0.02293,0.012802,-0.040771,0.027664,0.005214,-0.008163,-0.030758,0.035103,0.02718,-0.03064,-0.017661,-0.01461,-0.018416,-0.03285,0.05808,0.024341,-0.00404,0.026009,0.009589,0.017955,0.024444,0.002014,-0.017125,0.010169,0.035022,0.01875,0.002199,-0.017485,-0.02719,-0.047844,-0.008318,0.053889,0.039761,0.000207,0.008087,0.010212,New
0.007758,0.012218,0.005832,0.033876,-0.009186,0.027228,0.028455,-0.024072,0.000321,0.01657,-0.017339,0.006052,-0.006097,-0.028627,0.027936,0.020402,0.016705,-0.016817,0.011277,0.010221,-0.008967,-0.015298,-0.007094,-0.023055,-0.018947,-0.011613,0.007891,-0.004547,0.007321,0.001165,-0.012767,-0.022429,0.024797,0.019079,-0.02246,-0.008055,0.006834,0.012772,0.003944,0.015448,-0.02143,0.005513,-0.030045,0.007103,-0.002166,-0.023148,0.003017,-0.008118,0.021982,0.024593,-0.005926,0.003354,0.014916,-0.008158,-0.020893,-0.020058,-0.013123,-0.006589,0.001942,-0.012952,-0.022622,0.001536,0.019072,-0.018848,-0.005444,0.005956,-0.017241,0.012577,-0.001081,-0.004583,-0.015365,0.011764,0.012519,-0.010275,-0.00085,-0.008049,-0.010324,-0.00899,0.016049,0.014859,-0.004351,0.014134,0.002488,0.01012,0.008067,0.000554,-0.006776,0.004836,0.025988,0.006727,0.006875,-0.009123,-0.010968,-0.01485,0.001604,0.022078,0.028065,-0.002317,0.006361,0.007684,Non-Metro
0.017917,0.010662,0.001506,0.010751,-0.008186,0.007414,0.021292,-0.020501,0.003923,0.005651,0.003953,0.014533,0.00001,-0.017615,0.00779,0.006869,0.012742,-0.014113,0.0073,-0.002898,-0.007096,-0.016965,-0.009824,-0.016055,-0.018145,0.001748,0.013164,-0.003446,0.005997,-0.012437,-0.009149,-0.011487,0.013883,0.006018,-0.024499,-0.00505,0.005991,0.00701,-0.000868,-0.001754,-0.024633,0.01303,-0.023077,-0.001729,0.000249,-0.006728,0.006661,-0.008813,0.003658,0.010388,-0.003616,-0.012597,0.015646,-0.005327,-0.013343,-0.016623,-0.01091,-0.000807,-0.011805,-0.008945,-0.007905,0.009717,0.017066,0.001992,-0.005252,0.003154,-0.019513,0.00396,-0.00073,-0.004497,-0.019315,0.009731,0.020624,-0.013622,-0.008497,-0.002158,-0.009499,-0.010679,0.024755,0.005802,0.004848,0.008878,0.009393,0.000737,0.016575,0.000018,-0.010446,0.005455,0.012636,0.012831,0.007329,-0.005034,-0.019474,-0.019427,-0.009968,0.024161,0.001939,0.001805,0.006992,0.004813,North
0.025983,0.018818,-0.006479,0.025716,-0.017462,0.022887,0.032199,-0.039337,0.010819,0.006281,-0.006957,0.018946,-0.008625,-0.026542,0.02165,0.013506,0.020288,-0.027108,0.01794,0.004035,-0.013756,-0.020963,-0.01311,-0.028374,-0.03156,-0.007043,0.011205,-0.01143,0.016319,-0.005813,-0.01142,-0.025702,0.021734,0.014294,-0.027811,-0.004388,0.014184,0.010109,0.002524,0.011245,-0.03158,0.013794,-0.035033,0.000782,0.007532,-0.02574,-0.003944,-0.012236,0.021111,0.023114,-0.002217,-0.001461,0.018201,-0.005717,-0.016386,-0.02481,-0.016939,-0.005454,-0.007163,-0.022014,-0.0205,0.006709,0.020407,-0.008302,-0.00734,0.009452,-0.021909,0.012389,0.005329,-0.002367,-0.023595,0.012669,0.026602,-0.02074,-0.01572,-0.013466,-0.004739,-0.017978,0.037548,0.013097,0.00808,0.023504,0.013759,0.012729,0.014985,0.003329,-0.008993,0.00395,0.019432,0.021931,0.009953,-0.012213,-0.025112,-0.028799,-0.011704,0.031263,0.01889,0.006911,0.006444,0.006378,Nuremberg
0.003348,0.002217,0.004466,0.030256,-0.001994,0.027915,0.026399,-0.013683,-0.000767,0.019505,-0.016209,-0.00774,-0.006872,-0.016811,0.024073,0.023739,0.016102,-0.010719,0.011804,0.008102,-0.007707,0.005808,-0.001248,-0.023088,-0.009343,-0.0071,0.003961,-0.001381,-0.001162,0.00218,-0.008792,-0.009342,0.013051,0.001619,-0.008928,-0.003325,-0.006873,0.013354,0.005115,0.013686,-0.003198,0.004268,-0.014903,0.004598,0.003073,-0.012653,-0.009274,-0.005596,0.012031,0.01305,0.000322,0.010633,0.005355,-0.002294,-0.003426,-0.005803,0.002832,-0.007564,0.005533,-0.005061,-0.009192,-0.001162,0.004166,-0.005323,0.012133,-0.005573,0.005542,-0.004064,0.003807,0.001756,0.007759,-0.010251,-0.003017,0.005914,0.000768,-0.004411,0.001641,0.001739,-0.005912,0.002504,0.003238,0.00457,-0.001,-0.009452,-0.005157,-0.001401,0.003835,-0.00306,-0.013642,-0.001533,0.003607,0.002136,-0.002286,0.002469,-0.001849,-0.008618,0.031842,-0.00029,-0.004418,0.011398,Oderberger
0.007197,0.008184,0.000388,0.018089,-0.011994,0.020003,0.022124,-0.02123,-0.000643,0.010652,-0.012024,0.005496,-0.010785,-0.01736,0.015235,0.017239,0.015858,-0.016904,0.006364,0.005621,-0.005424,-0.01209,-0.006158,-0.023369,-0.013609,-0.006102,0.013983,-0.009489,0.008955,-0.002103,-0.014481,-0.011872,0.013831,0.010688,-0.024316,-0.00476,0.000022,0.007148,0.003805,0.002492,-0.020219,0.004093,-0.022581,0.005195,0.001166,-0.010198,-0.005216,-0.009024,0.010056,0.013542,-0.000762,0.002979,0.01005,-0.006257,-0.013592,-0.018695,-0.010353,-0.001269,0.00164,-0.006497,-0.012643,0.003103,0.007807,-0.003964,-0.001524,0.000532,-0.006284,0.000025,-0.002371,-0.008863,-0.005298,-0.001437,0.009687,-0.012075,-0.009636,-0.004796,0.002522,-0.012366,0.015704,0.005445,0.002253,0.007423,0.004933,0.001215,0.009112,-0.00183,-0.005615,0.00604,0.007282,0.011266,0.00093,-0.006776,-0.0083,-0.012154,-0.001125,0.009694,0.014276,0.003387,0.000521,0.00255,Olivia
0.01283,0.017018,-0.004179,0.026429,-0.008147,0.021847,0.027824,-0.025505,0.008289,0.01356,-0.010261,0.011372,-0.003153,-0.023525,0.018684,0.015362,0.012554,-0.023813,0.012024,0.000228,-0.011758,-0.016088,-0.010477,-0.021939,-0.023854,-0.005731,0.01176,-0.007961,0.007348,-0.003451,-0.016046,-0.023006,0.026523,0.018333,-0.026905,-0.002816,0.006676,0.012197,-0.001742,0.008814,-0.032983,0.010267,-0.031138,0.002321,0.000029,-0.026371,0.003206,-0.016957,0.017751,0.02285,-0.007569,-0.008614,0.018384,-0.010625,-0.016115,-0.025145,-0.017245,-0.006135,-0.004273,-0.013593,-0.014531,0.008822,0.02008,-0.007814,-0.01157,0.011599,-0.014862,0.01031,-0.001606,-0.004498,-0.011203,0.013656,0.014514,-0.016123,-0.005279,-0.004065,-0.003,-0.01739,0.024998,0.012365,-0.003011,0.016397,0.005087,0.009106,0.006517,-0.00313,-0.006162,0.003014,0.019331,0.016281,0.007873,-0.002216,-0.01799,-0.023796,-0.008647,0.025772,0.020323,0.007422,0.005312,0.011092,Ontario
0.016842,0.018696,-0.00106,0.031371,-0.026058,0.022843,0.033964,-0.042897,0.010903,0.010341,-0.00923,0.016671,0.000896,-0.036405,0.028803,0.014374,0.015891,-0.034187,0.025166,0.00352,-0.010793,-0.025957,-0.009201,-0.031938,-0.028771,-0.013551,0.02062,-0.00354,0.009624,-0.003817,-0.010275,-0.025382,0.044506,0.02363,-0.042193,-0.01195,0.023894,0.014052,-0.006022,0.023854,-0.041386,0.022154,-0.052098,0.002854,0.008008,-0.037609,0.002109,-0.018345,0.048749,0.030674,-0.007895,-0.020363,0.026136,-0.009491,-0.028658,-0.045106,-0.030697,-0.01585,-0.014548,-0.037964,-0.029262,0.007303,0.033451,-0.024195,-0.038554,0.027958,-0.058995,0.047901,-0.012512,-0.000043,-0.056124,0.059813,0.049497,-0.03281,-0.017071,-0.008439,-0.035741,-0.035293,0.079407,0.034413,-0.011511,0.027463,0.005948,0.04485,0.017903,0.009693,-0.028231,0.005317,0.083937,0.019382,0.009893,-0.02408,-0.032976,-0.047075,0.009095,0.070298,0.005607,0.001993,0.013706,0.000038,Paris
0.009236,0.004469,0.004954,0.054602,-0.004523,0.040685,0.038921,-0.035446,-0.004145,0.043205,-0.033471,-0.016705,-0.014017,-0.043551,0.046167,0.051076,0.0287,-0.031098,0.025953,0.017162,-0.012884,-0.003428,0.00074,-0.031424,-0.015029,-0.017435,0.013663,-0.003168,-0.005855,0.013278,-0.013218,-0.027509,0.038956,0.017673,-0.017688,-0.007898,0.002885,0.01773,0.011761,0.039894,-0.015548,-0.004205,-0.032298,0.009982,-0.001043,-0.038885,-0.012131,-0.008499,0.03732,0.032703,-0.006752,0.009408,0.013135,-0.006242,-0.026181,-0.02148,-0.00709,-0.028284,0.010138,-0.022089,-0.035975,-0.011468,0.024963,-0.028625,-0.006972,0.009939,-0.013046,0.024233,-0.002205,-0.00171,-0.017438,0.023465,0.002579,-0.005389,0.008478,0.001777,-0.014975,-0.014366,0.016344,0.012276,-0.010046,0.009878,-0.003522,0.022193,-0.002005,0.012491,-0.00373,0.000559,0.031208,-0.007583,-0.003297,-0.002573,0.005091,-0.005381,0.009247,0.017514,0.046756,-0.001682,0.004074,0.001893,Park
0.017402,0.011377,0.000723,0.056855,-0.01654,0.038684,0.054193,-0.047525,0.003387,0.039132,-0.0281,0.002764,-0.014423,-0.046688,0.045735,0.046514,0.029725,-0.038484,0.020609,0.011712,-0.022897,-0.021525,-0.007685,-0.042199,-0.026644,-0.012898,0.019577,-0.00121,0.003614,0.005575,-0.019351,-0.03082,0.04128,0.026492,-0.03339,-0.009784,0.007778,0.025299,0.001415,0.030543,-0.027683,0.012251,-0.036279,0.004345,-0.004005,-0.037914,-0.005208,-0.01328,0.043723,0.036579,-0.004994,-0.001077,0.021664,-0.003752,-0.030527,-0.035483,-0.023853,-0.017429,0.003081,-0.024665,-0.041129,-0.002586,0.025574,-0.027991,-0.021771,0.022565,-0.027987,0.029426,-0.000928,-0.005051,-0.033748,0.037583,0.019733,-0.018244,-0.008156,-0.006509,-0.021509,-0.024135,0.040433,0.017195,-0.014236,0.020565,0.007997,0.029771,0.01123,0.003553,-0.012529,0.001097,0.043604,0.009731,0.000154,-0.010879,-0.0115,-0.027448,0.013,0.041636,0.040046,0.001167,0.005187,0.002397,Philadelphia
-0.009023,-0.010745,0.005479,-0.003556,0.007344,-0.004892,-0.00749,0.003255,-0.009598,0.006196,-0.005276,-0.017953,0.003512,0.002282,-0.003442,0.003923,0.000868,0.008358,-0.004776,-0.002022,0.001157,0.011497,0.00941,0.009915,0.005291,-0.004653,0.000015,0.009863,-0.000637,0.010634,0.000567,0.009513,0.00264,0.004318,0.015506,-0.004389,-0.00167,-0.004341,0.007612,0.006608,0.016284,-0.004838,0.004348,0.001723,-0.000206,-0.001909,-0.002074,0.004316,-0.003132,0.002264,-0.003394,0.003296,-0.005811,0.004263,0.002021,0.006239,0.009281,-0.006715,0.009334,-0.001947,-0.003932,-0.007169,-0.002425,-0.009191,-0.000031,-0.003038,0.004696,-0.002603,-0.00474,-0.001107,0.002829,-0.000967,-0.003761,0.003708,0.008008,0.006391,-0.001816,0.00692,-0.014853,0.000211,-0.001199,-0.004902,-0.009823,0.000089,-0.007368,0.004843,0.003557,-0.002908,0.003384,-0.007617,0.001213,0.006585,0.011497,0.013573,0.003801,-0.003036,0.006943,-0.000559,-0.00596,-0.001803,Philly
0.000048,0.001061,0.005061,0.009564,0.001138,0.002022,0.011464,-0.008081,-0.006343,0.003113,-0.010004,-0.004542,-0.004116,-0.008618,0.012979,0.007084,0.004156,-0.007691,0.010847,0.010183,-0.000174,-0.006944,-0.001857,-0.00476,-0.00082,-0.006513,0.004713,0.002377,0.001352,0.006951,0.002937,-0.005573,0.020896,0.008536,-0.003017,-0.006335,0.001401,0.007605,-0.002786,0.016182,-0.00546,-0.004058,-0.006403,0.00431,-0.002155,-0.010176,0.00018,0.000784,0.014204,0.009512,0.00109,0.003794,0.004352,0.002779,-0.014233,-0.009918,-0.008729,-0.007761,0.004743,-0.012257,-0.010705,-0.004615,0.013784,-0.016934,-0.012724,0.008193,-0.014958,0.015816,-0.001752,0.000483,-0.016016,0.024755,0.012821,-0.004883,0.002836,-0.003042,-0.008551,-0.007102,0.020054,0.010968,-0.011909,0.002027,-0.002294,0.014922,0.007199,0.000535,-0.013848,0.004603,0.033528,-0.003622,0.005066,-0.009132,-0.00638,-0.010055,0.007456,0.019438,-0.000605,-0.005957,0.002814,-0.005264,Poland
